# confusable-homoglyphs 3.3.1
16FE4	16FE4	KHITAN_SMALL_SCRIPT
16FF0	16FF1	HAN
17000	187F7	TANGUT
18800	18AFF	TANGUT
18B00	18CD5	KHITAN_SMALL_SCRIPT
18D00	18D08	TANGUT
1AFF0	1AFF3	KATAKANA
1AFF5	1AFFB	KATAKANA
1AFFD	1AFFE	KATAKANA
1B000	1B000	KATAKANA
1B001	1B11F	HIRAGANA
1B120	1B122	KATAKANA
1B132	1B132	HIRAGANA
1B150	1B152	HIRAGANA
1B155	1B155	KATAKANA
1B164	1B167	KATAKANA
1B170	1B2FB	NUSHU
1BC00	1BC6A	DUPLOYAN
1BC70	1BC7C	DUPLOYAN
1BC80	1BC88	DUPLOYAN
1BC90	1BC99	DUPLOYAN
1BC9C	1BC9C	DUPLOYAN
1BC9D	1BC9E	DUPLOYAN
1BC9F	1BC9F	DUPLOYAN
1BCA0	1BCA3	COMMON
1CF00	1CF2D	INHERITED
1CF30	1CF46	INHERITED
1CF50	1CFC3	COMMON
1D000	1D0F5	COMMON
1D100	1D126	COMMON
1D129	1D164	COMMON
1D165	1D166	COMMON
1D167	1D169	INHERITED
1D16A	1D16C	COMMON
1D16D	1D172	COMMON
1D173	1D17A	COMMON
1D17B	1D182	INHERITED
1D183	1D184	COMMON
1D185	1D18B	INHERITED
1D18C	1D1A9	COMMON
1D1AA	1D1AD	INHERITED
1D1AE	1D1EA	COMMON
1D200	1D241	GREEK
1D242	1D244	GREEK
1D245	1D245	GREEK
1D2C0	1D2D3	COMMON
1D2E0	1D2F3	COMMON
1D300	1D356	COMMON
1D360	1D378	COMMON
1D400	1D454	COMMON
1D456	1D49C	COMMON
1D49E	1D49F	COMMON
1D4A2	1D4A2	COMMON
1D4A5	1D4A6	COMMON
1D4A9	1D4AC	COMMON
1D4AE	1D4B9	COMMON
1D4BB	1D4BB	COMMON
1D4BD	1D4C3	COMMON
1D4C5	1D505	COMMON
1D507	1D50A	COMMON
1D50D	1D514	COMMON
1D516	1D51C	COMMON
1D51E	1D539	COMMON
1D53B	1D53E	COMMON
1D540	1D544	COMMON
1D546	1D546	COMMON
1D54A	1D550	COMMON
1D552	1D6A5	COMMON
1D6A8	1D6C0	COMMON
1D6C1	1D6C1	COMMON
1D6C2	1D6DA	COMMON
1D6DB	1D6DB	COMMON
1D6DC	1D6FA	COMMON
1D6FB	1D6FB	COMMON
1D6FC	1D714	COMMON
1D715	1D715	COMMON
1D716	1D734	COMMON
1D735	1D735	COMMON
1D736	1D74E	COMMON
1D74F	1D74F	COMMON
1D750	1D76E	COMMON
1D76F	1D76F	COMMON
1D770	1D788	COMMON
1D789	1D789	COMMON
1D78A	1D7A8	COMMON
1D7A9	1D7A9	COMMON
1D7AA	1D7C2	COMMON
1D7C3	1D7C3	COMMON
1D7C4	1D7CB	COMMON
1D7CE	1D7FF	COMMON
1D800	1D9FF	SIGNWRITING
1DA00	1DA36	SIGNWRITING
1DA37	1DA3A	SIGNWRITING
1DA3B	1DA6C	SIGNWRITING
1DA6D	1DA74	SIGNWRITING
1DA75	1DA75	SIGNWRITING
1DA76	1DA83	SIGNWRITING
1DA84	1DA84	SIGNWRITING
1DA85	1DA86	SIGNWRITING
1DA87	1DA8B	SIGNWRITING
1DA9B	1DA9F	SIGNWRITING
1DAA1	1DAAF	SIGNWRITING
1DF00	1DF09	LATIN
1DF0A	1DF0A	LATIN
1DF0B	1DF1E	LATIN
1DF25	1DF2A	LATIN
1E000	1E006	GLAGOLITIC
1E008	1E018	GLAGOLITIC
1E01B	1E021	GLAGOLITIC
1E023	1E024	GLAGOLITIC
1E026	1E02A	GLAGOLITIC
1E030	1E06D	CYRILLIC
1E08F	1E08F	CYRILLIC
1E100	1E12C	NYIAKENG_PUACHUE_HMONG
1E130	1E136	NYIAKENG_PUACHUE_HMONG
1E137	1E13D	NYIAKENG_PUACHUE_HMONG
1E140	1E149	NYIAKENG_PUACHUE_HMONG
1E14E	1E14E	NYIAKENG_PUACHUE_HMONG
1E14F	1E14F	NYIAKENG_PUACHUE_HMONG
1E290	1E2AD	TOTO
1E2AE	1E2AE	TOTO
1E2C0	1E2EB	WANCHO
1E2EC	1E2EF	WANCHO
1E2F0	1E2F9	WANCHO
1E2FF	1E2FF	WANCHO
1E4D0	1E4EA	NAG_MUNDARI
1E4EB	1E4EB	NAG_MUNDARI
1E4EC	1E4EF	NAG_MUNDARI
1E4F0	1E4F9	NAG_MUNDARI
1E7E0	1E7E6	ETHIOPIC
1E7E8	1E7EB	ETHIOPIC
1E7ED	1E7EE	ETHIOPIC
1E7F0	1E7FE	ETHIOPIC
1E800	1E8C4	MENDE_KIKAKUI
1E8C7	1E8CF	MENDE_KIKAKUI
1E8D0	1E8D6	MENDE_KIKAKUI
1E900	1E943	ADLAM
1E944	1E94A	ADLAM
1E94B	1E94B	ADLAM
1E950	1E959	ADLAM
1E95E	1E95F	ADLAM
1EC71	1ECAB	COMMON
1ECAC	1ECAC	COMMON
1ECAD	1ECAF	COMMON
1ECB0	1ECB0	COMMON
1ECB1	1ECB4	COMMON
1ED01	1ED2D	COMMON
1ED2E	1ED2E	COMMON
1ED2F	1ED3D	COMMON
1EE00	1EE03	ARABIC
1EE05	1EE1F	ARABIC
1EE21	1EE22	ARABIC
1EE24	1EE24	ARABIC
1EE27	1EE27	ARABIC
1EE29	1EE32	ARABIC
1EE34	1EE37	ARABIC
1EE39	1EE39	ARABIC
1EE3B	1EE3B	ARABIC
1EE42	1EE42	ARABIC
1EE47	1EE47	ARABIC
1EE49	1EE49	ARABIC
1EE4B	1EE4B	ARABIC
1EE4D	1EE4F	ARABIC
1EE51	1EE52	ARABIC
1EE54	1EE54	ARABIC
1EE57	1EE57	ARABIC
1EE59	1EE59	ARABIC
1EE5B	1EE5B	ARABIC
1EE5D	1EE5D	ARABIC
1EE5F	1EE5F	ARABIC
1EE61	1EE62	ARABIC
1EE64	1EE64	ARABIC
1EE67	1EE6A	ARABIC
1EE6C	1EE72	ARABIC
1EE74	1EE77	ARABIC
1EE79	1EE7C	ARABIC
1EE7E	1EE7E	ARABIC
1EE80	1EE89	ARABIC
1EE8B	1EE9B	ARABIC
1EEA1	1EEA3	ARABIC
1EEA5	1EEA9	ARABIC
1EEAB	1EEBB	ARABIC
1EEF0	1EEF1	ARABIC
1F000	1F02B	COMMON
1F030	1F093	COMMON
1F0A0	1F0AE	COMMON
1F0B1	1F0BF	COMMON
1F0C1	1F0CF	COMMON
1F0D1	1F0F5	COMMON
1F100	1F10C	COMMON
1F10D	1F1AD	COMMON
1F1E6	1F1FF	COMMON
1F200	1F200	HIRAGANA
1F201	1F202	COMMON
1F210	1F23B	COMMON
1F240	1F248	COMMON
1F250	1F251	COMMON
1F260	1F265	COMMON
1F300	1F3FA	COMMON
1F3FB	1F3FF	COMMON
1F400	1F6D7	COMMON
1F6DC	1F6EC	COMMON
1F6F0	1F6FC	COMMON
1F700	1F776	COMMON
1F77B	1F7D9	COMMON
1F7E0	1F7EB	COMMON
1F7F0	1F7F0	COMMON
1F800	1F80B	COMMON
1F810	1F847	COMMON
1F850	1F859	COMMON
1F860	1F887	COMMON
1F890	1F8AD	COMMON
1F8B0	1F8B1	COMMON
1F900	1FA53	COMMON
1FA60	1FA6D	COMMON
1FA70	1FA7C	COMMON
1FA80	1FA88	COMMON
1FA90	1FABD	COMMON
1FABF	1FAC5	COMMON
1FACE	1FADB	COMMON
1FAE0	1FAE8	COMMON
1FAF0	1FAF8	COMMON
1FB00	1FB92	COMMON
1FB94	1FBCA	COMMON
1FBF0	1FBF9	COMMON
20000	2A6DF	HAN
2A700	2B739	HAN
2B740	2B81D	HAN
2B820	2CEA1	HAN
2CEB0	2EBE0	HAN
2EBF0	2EE5D	HAN
2F800	2FA1D	HAN
30000	3134A	HAN
31350	323AF	HAN
E0001	E0001	COMMON
E0020	E007F	COMMON
E0100	E01EF	INHERITED
